,obj,status,move_cost,reward,reward1,reward2,reward3,reward4,batch,pomo
319,1042.933,0,267.0,1042.933,50.0,725.9329833984375,0.0,0.0,31,9
320,1133.833,0,210.0,1133.833,48.0,875.8329467773438,0.0,0.0,32,0
321,1141.3773,0,210.0,1141.3773,54.0,877.3773193359375,0.0,0.0,32,1
322,1175.2131,0,210.0,1175.2131,65.0,900.2130737304688,0.0,0.0,32,2
323,1130.9176,0,210.0,1130.9176,55.0,865.9176025390625,0.0,0.0,32,3
324,1175.2131,0,210.0,1175.2131,65.0,900.2130737304688,0.0,0.0,32,4
325,1168.7488,0,208.0,1168.7488,73.0,887.7487182617188,0.0,0.0,32,5
326,1132.7112,0,210.0,1132.7112,50.0,872.711181640625,0.0,0.0,32,6
327,1190.7759,0,213.0,1190.7759,100.0,868.7759399414062,0.0,9.0,32,7
328,1152.5714,0,210.0,1152.5714,56.0,886.5714111328125,0.0,0.0,32,8
329,1121.6091,0,210.0,1121.6091,45.0,866.6091918945312,0.0,0.0,32,9
330,1099.1516,0,243.0,1099.1516,30.0,826.1515502929688,0.0,0.0,33,0
331,1044.9795,0,245.0,1044.9795,31.0,768.9794311523438,0.0,0.0,33,1
332,1039.8406,0,245.0,1039.8406,32.0,762.8406372070312,0.0,0.0,33,2
333,1032.9519,0,244.0,1032.9519,29.0,759.951904296875,0.0,0.0,33,3
334,1031.8093,0,245.0,1031.8093,29.0,757.809326171875,0.0,0.0,33,4
335,1092.0231,0,245.0,1092.0231,40.0,807.0230712890625,0.0,0.0,33,5
336,1033.8075,0,245.0,1033.8075,26.0,762.8074951171875,0.0,0.0,33,6
337,1188.7792,0,243.0,1188.7792,87.0,805.7791748046875,0.0,53.0,33,7
338,1038.5973,0,244.0,1038.5973,27.0,767.5972900390625,0.0,0.0,33,8
339,1039.2875,0,245.0,1039.2875,38.0,756.2874755859375,0.0,0.0,33,9
340,944.2656,0,283.0,944.2656,15.0,646.265625,0.0,0.0,34,0
341,919.11316,0,285.0,919.11316,18.0,616.1131591796875,0.0,0.0,34,1
342,905.9745,0,285.0,905.9745,19.0,601.9744873046875,0.0,0.0,34,2
343,900.4824,0,283.0,900.4824,13.0,604.482421875,0.0,0.0,34,3
344,903.79785,0,285.0,903.79785,19.0,599.7978515625,0.0,0.0,34,4
345,922.6685,0,287.0,922.6685,28.0,607.6685180664062,0.0,0.0,34,5
346,972.9395,0,284.0,972.9395,20.0,668.9395141601562,0.0,0.0,34,6
347,995.40375,0,284.0,995.40375,45.0,666.4037475585938,0.0,0.0,34,7
348,919.7884,0,287.0,919.7884,18.0,614.7883911132812,0.0,0.0,34,8
349,906.7571,0,286.0,906.7571,18.0,602.757080078125,0.0,0.0,34,9
350,1049.8774,0,253.0,1049.8774,36.0,760.87744140625,0.0,0.0,35,0
351,1007.19806,0,254.0,1007.19806,50.0,703.1980590820312,0.0,0.0,35,1
352,1009.58777,0,255.0,1009.58777,54.0,700.5877685546875,0.0,0.0,35,2
353,1060.2715,0,253.0,1060.2715,58.0,749.271484375,0.0,0.0,35,3
354,1015.64575,0,255.0,1015.64575,50.0,710.645751953125,0.0,0.0,35,4
355,1010.8715,0,255.0,1010.8715,71.0,679.8715209960938,0.0,5.0,35,5
356,1017.1108,0,254.0,1017.1108,45.0,718.1107788085938,0.0,0.0,35,6
357,1104.9397,0,253.0,1104.9397,83.0,764.939697265625,0.0,4.0,35,7
358,1020.87024,0,255.0,1020.87024,50.0,715.8702392578125,0.0,0.0,35,8
359,1021.5435,0,253.0,1021.5435,45.0,723.5435180664062,0.0,0.0,35,9
360,1020.4467,0,262.0,1020.4467,33.0,725.4467163085938,0.0,0.0,36,0
361,996.2456,0,265.0,996.2456,32.0,699.24560546875,0.0,0.0,36,1
362,1118.4005,0,257.0,1118.4005,79.0,781.4005126953125,0.0,1.0,36,2
363,1002.698,0,265.0,1002.698,37.0,700.697998046875,0.0,0.0,36,3
364,1002.698,0,265.0,1002.698,37.0,700.697998046875,0.0,0.0,36,4
365,1023.0336,0,268.0,1023.0336,45.0,710.0336303710938,0.0,0.0,36,5
366,1059.5901,0,264.0,1059.5901,39.0,756.590087890625,0.0,0.0,36,6
367,1121.956,0,267.0,1121.956,82.0,772.9561157226562,0.0,0.0,36,7
368,1006.9037,0,270.0,1006.9037,31.0,705.9036865234375,0.0,0.0,36,8
369,1065.4006,0,264.0,1065.4006,51.0,750.4005737304688,0.0,0.0,36,9
370,1060.9412,0,237.0,1060.9412,50.0,773.9412231445312,0.0,0.0,37,0
371,1103.1663,0,240.0,1103.1663,75.0,787.166259765625,0.0,1.0,37,1
372,1114.5376,0,240.0,1114.5376,79.0,794.5375366210938,0.0,1.0,37,2
373,1106.4923,0,234.0,1106.4923,54.0,818.4923095703125,0.0,0.0,37,3
374,1064.8093,0,237.0,1064.8093,43.0,784.809326171875,0.0,0.0,37,4
375,1186.2073,0,239.0,1186.2073,103.0,844.2072143554688,0.0,0.0,37,5
376,1097.684,0,236.0,1097.684,54.0,807.6839599609375,0.0,0.0,37,6
377,1052.8246,0,239.0,1052.8246,61.0,752.8245849609375,0.0,0.0,37,7
378,1025.4247,0,242.0,1025.4247,40.0,743.4246826171875,0.0,0.0,37,8
379,1103.2329,0,244.0,1103.2329,40.0,819.2328491210938,0.0,0.0,37,9
380,1059.5149,0,245.0,1059.5149,37.0,777.5148315429688,0.0,0.0,38,0
381,1054.3605,0,246.0,1054.3605,37.0,771.3604736328125,0.0,0.0,38,1
382,1056.7805,0,246.0,1056.7805,39.0,771.7804565429688,0.0,0.0,38,2
383,1064.1631,0,245.0,1064.1631,37.0,782.1631469726562,0.0,0.0,38,3
384,1063.4792,0,246.0,1063.4792,39.0,778.4791870117188,0.0,0.0,38,4
385,1073.1223,0,242.0,1073.1223,38.0,793.1223754882812,0.0,0.0,38,5
386,1075.9827,0,245.0,1075.9827,36.0,794.9826049804688,0.0,0.0,38,6
387,1159.2053,0,244.0,1159.2053,81.0,834.205322265625,0.0,0.0,38,7
388,1071.7976,0,243.0,1071.7976,31.0,797.7976684570312,0.0,0.0,38,8
389,1062.657,0,245.0,1062.657,40.0,777.6569213867188,0.0,0.0,38,9
390,1013.1078,0,220.0,1013.1078,54.0,735.1077880859375,0.0,4.0,39,0
391,1062.1783,0,221.0,1062.1783,74.0,757.1783447265625,0.0,10.0,39,1
392,1056.051,0,223.0,1056.051,60.0,747.0510864257812,0.0,26.0,39,2
393,1300.3704,0,215.0,1300.3704,128.0,835.3704223632812,0.0,122.0,39,3
394,1192.7336,0,226.0,1192.7336,83.0,803.733642578125,0.0,80.0,39,4
395,1106.7074,0,222.0,1106.7074,74.0,769.7073974609375,0.0,41.0,39,5
396,1082.4601,0,221.0,1082.4601,64.0,789.4600830078125,0.0,8.0,39,6
397,1202.398,0,221.0,1202.398,117.0,781.39794921875,0.0,83.0,39,7
398,1156.9375,0,222.0,1156.9375,92.0,838.9375610351562,0.0,4.0,39,8
399,1049.8981,0,221.0,1049.8981,69.0,757.8980712890625,0.0,2.0,39,9
400,1123.656,0,246.0,1123.656,48.0,829.656005859375,0.0,0.0,40,0
401,1126.9963,0,246.0,1126.9963,51.0,829.9963989257812,0.0,0.0,40,1
402,1129.5569,0,246.0,1129.5569,56.0,827.5568237304688,0.0,0.0,40,2
403,1133.4492,0,244.0,1133.4492,38.0,851.4492797851562,0.0,0.0,40,3
404,1124.2346,0,246.0,1124.2346,54.0,824.2346801757812,0.0,0.0,40,4
405,1204.3988,0,247.0,1204.3988,84.0,873.3988037109375,0.0,0.0,40,5
406,1135.5214,0,245.0,1135.5214,46.0,844.5213623046875,0.0,0.0,40,6
407,1376.4747,0,248.0,1376.4747,98.0,876.4747314453125,0.0,154.0,40,7
408,1123.6515,0,248.0,1123.6515,52.0,823.6514892578125,0.0,0.0,40,8
409,1110.0566,0,246.0,1110.0566,47.0,817.056640625,0.0,0.0,40,9
410,1046.3235,0,212.0,1046.3235,39.0,795.323486328125,0.0,0.0,41,0
411,1090.5273,0,212.0,1090.5273,58.0,820.5272827148438,0.0,0.0,41,1
412,1071.169,0,210.0,1071.169,44.0,817.1690063476562,0.0,0.0,41,2
413,1077.0205,0,211.0,1077.0205,50.0,816.0205078125,0.0,0.0,41,3
414,1081.1414,0,210.0,1081.1414,47.0,824.1414184570312,0.0,0.0,41,4
415,1104.2053,0,209.0,1104.2053,61.0,833.205322265625,0.0,1.0,41,5
416,1060.6887,0,212.0,1060.6887,36.0,812.688720703125,0.0,0.0,41,6
417,1156.7606,0,210.0,1156.7606,64.0,881.7606201171875,0.0,1.0,41,7
418,1080.8191,0,210.0,1080.8191,45.0,825.819091796875,0.0,0.0,41,8
419,1145.4316,0,210.0,1145.4316,44.0,891.4317016601562,0.0,0.0,41,9
420,1022.24945,0,265.0,1022.24945,36.0,721.2494506835938,0.0,0.0,42,0
421,1024.8547,0,264.0,1024.8547,36.0,724.854736328125,0.0,0.0,42,1
422,1056.4241,0,265.0,1056.4241,49.0,742.4241333007812,0.0,0.0,42,2
423,1048.3527,0,261.0,1048.3527,29.0,758.3526611328125,0.0,0.0,42,3
424,1023.66754,0,264.0,1023.66754,35.0,724.6675415039062,0.0,0.0,42,4
425,1069.4911,0,263.0,1069.4911,56.0,750.4910888671875,0.0,0.0,42,5
426,1078.9792,0,263.0,1078.9792,38.0,777.979248046875,0.0,0.0,42,6
427,1201.477,0,262.0,1201.477,94.0,845.4771118164062,0.0,0.0,42,7
428,1116.7683,0,264.0,1116.7683,52.0,800.768310546875,0.0,0.0,42,8
429,1017.4769,0,265.0,1017.4769,36.0,716.4769287109375,0.0,0.0,42,9
430,995.8213,0,185.0,995.8213,82.0,723.8212890625,0.0,5.0,43,0
431,980.6133,0,184.0,980.6133,71.0,724.61328125,0.0,1.0,43,1
432,984.431,0,184.0,984.431,72.0,727.4310302734375,0.0,1.0,43,2
433,982.28253,0,185.0,982.28253,74.0,722.2825317382812,0.0,1.0,43,3
434,984.431,0,184.0,984.431,72.0,727.4310302734375,0.0,1.0,43,4
435,985.6389,0,186.0,985.6389,86.0,709.638916015625,0.0,4.0,43,5
436,1048.2366,0,184.0,1048.2366,74.0,789.236572265625,0.0,1.0,43,6
437,1294.3818,0,188.0,1294.3818,120.0,739.3818359375,0.0,247.0,43,7
438,988.3711,0,187.0,988.3711,77.0,724.37109375,0.0,0.0,43,8
439,1010.553,0,187.0,1010.553,70.0,752.552978515625,0.0,1.0,43,9
440,1046.5542,0,216.0,1046.5542,67.0,762.5542602539062,0.0,1.0,44,0
441,1022.89514,0,216.0,1022.89514,59.0,747.8951416015625,0.0,0.0,44,1
442,1054.879,0,216.0,1054.879,69.0,769.8790283203125,0.0,0.0,44,2
443,1067.3855,0,216.0,1067.3855,74.0,773.385498046875,0.0,4.0,44,3
444,1060.8198,0,216.0,1060.8198,71.0,769.8198852539062,0.0,4.0,44,4
445,1123.4773,0,215.0,1123.4773,93.0,790.477294921875,0.0,25.0,44,5
446,1035.3701,0,216.0,1035.3701,59.0,760.3700561523438,0.0,0.0,44,6
447,1144.6282,0,212.0,1144.6282,114.0,766.628173828125,0.0,52.0,44,7
448,1082.472,0,216.0,1082.472,51.0,815.4720458984375,0.0,0.0,44,8
449,1059.4927,0,216.0,1059.4927,68.0,775.4927368164062,0.0,0.0,44,9
450,1052.4192,0,285.0,1052.4192,19.0,748.419189453125,0.0,0.0,45,0
451,1066.5045,0,286.0,1066.5045,28.0,752.5045166015625,0.0,0.0,45,1
452,1070.7866,0,287.0,1070.7866,28.0,755.7865600585938,0.0,0.0,45,2
453,1073.092,0,286.0,1073.092,28.0,759.092041015625,0.0,0.0,45,3
454,1069.2383,0,286.0,1069.2383,28.0,755.2382202148438,0.0,0.0,45,4
455,1035.1631,0,285.0,1035.1631,23.0,727.1631469726562,0.0,0.0,45,5
456,1010.195,0,286.0,1010.195,14.0,710.1950073242188,0.0,0.0,45,6
457,1120.0349,0,289.0,1120.0349,39.0,792.034912109375,0.0,0.0,45,7
458,988.67755,0,286.0,988.67755,12.0,690.6775512695312,0.0,0.0,45,8
459,1068.9683,0,287.0,1068.9683,21.0,760.9683227539062,0.0,0.0,45,9
460,1024.8516,0,252.0,1024.8516,55.0,716.8516235351562,0.0,1.0,46,0
461,981.7751,0,260.0,981.7751,69.0,616.7750854492188,0.0,36.0,46,1
462,1007.96234,0,260.0,1007.96234,68.0,614.9623413085938,0.0,65.0,46,2
463,933.25226,0,257.0,933.25226,30.0,646.2522583007812,0.0,0.0,46,3
464,950.7765,0,257.0,950.7765,25.0,668.7764892578125,0.0,0.0,46,4
465,1092.4377,0,256.0,1092.4377,89.0,682.4376831054688,0.0,65.0,46,5
466,1004.69653,0,257.0,1004.69653,25.0,722.696533203125,0.0,0.0,46,6
467,1060.0713,0,257.0,1060.0713,100.0,702.0712890625,0.0,1.0,46,7
468,983.7955,0,261.0,983.7955,60.0,657.7954711914062,0.0,5.0,46,8
469,1010.16986,0,257.0,1010.16986,37.0,716.1698608398438,0.0,0.0,46,9
470,1070.3931,0,272.0,1070.3931,18.0,780.3930053710938,0.0,0.0,47,0
471,1115.0212,0,261.0,1115.0212,32.0,822.0213012695312,0.0,0.0,47,1
472,1063.0552,0,272.0,1063.0552,23.0,768.0551147460938,0.0,0.0,47,2
473,1021.16895,0,269.0,1021.16895,9.0,743.1689453125,0.0,0.0,47,3
474,1064.8162,0,272.0,1064.8162,22.0,770.816162109375,0.0,0.0,47,4
475,1024.7302,0,268.0,1024.7302,25.0,731.7301635742188,0.0,0.0,47,5
476,1123.9441,0,265.0,1123.9441,29.0,829.9440307617188,0.0,0.0,47,6
477,1140.2517,0,273.0,1140.2517,37.0,830.2517700195312,0.0,0.0,47,7
478,1043.555,0,272.0,1043.555,11.0,760.5550537109375,0.0,0.0,47,8
479,1130.4536,0,265.0,1130.4536,31.0,834.4536743164062,0.0,0.0,47,9
480,1046.5281,0,291.0,1046.5281,22.0,733.5280151367188,0.0,0.0,48,0
481,1008.6576,0,293.0,1008.6576,29.0,686.6575927734375,0.0,0.0,48,1
482,979.8884,0,293.0,979.8884,27.0,659.888427734375,0.0,0.0,48,2
483,1022.84845,0,293.0,1022.84845,29.0,700.8484497070312,0.0,0.0,48,3
484,1027.5681,0,291.0,1027.5681,28.0,708.568115234375,0.0,0.0,48,4
485,998.79395,0,291.0,998.79395,32.0,675.7939453125,0.0,0.0,48,5
486,994.1162,0,293.0,994.1162,25.0,676.1162109375,0.0,0.0,48,6
487,1282.2844,0,295.0,1282.2844,81.0,761.284423828125,0.0,145.0,48,7
488,1119.772,0,295.0,1119.772,61.0,746.7719116210938,0.0,17.0,48,8
489,1029.7955,0,292.0,1029.7955,26.0,711.7955322265625,0.0,0.0,48,9
490,1014.86884,0,265.0,1014.86884,27.0,722.8688354492188,0.0,0.0,49,0
491,1050.2703,0,264.0,1050.2703,36.0,750.2702026367188,0.0,0.0,49,1
492,1036.609,0,263.0,1036.609,35.0,738.6090087890625,0.0,0.0,49,2
493,1089.3625,0,258.0,1089.3625,34.0,797.362548828125,0.0,0.0,49,3
494,1036.609,0,263.0,1036.609,35.0,738.6090087890625,0.0,0.0,49,4
495,969.0585,0,269.0,969.0585,15.0,685.0584716796875,0.0,0.0,49,5
496,1082.2661,0,260.0,1082.2661,46.0,776.26611328125,0.0,0.0,49,6
497,1061.3651,0,268.0,1061.3651,40.0,753.3651123046875,0.0,0.0,49,7
498,1023.5765,0,269.0,1023.5765,12.0,742.5764770507812,0.0,0.0,49,8
499,1053.4609,0,261.0,1053.4609,32.0,760.4609985351562,0.0,0.0,49,9
500,1141.5297,0,221.0,1141.5297,50.0,870.5296630859375,0.0,0.0,50,0
501,1127.7006,0,222.0,1127.7006,59.0,846.7005615234375,0.0,0.0,50,1
502,1155.807,0,223.0,1155.807,72.0,860.8070068359375,0.0,0.0,50,2
503,1123.4647,0,223.0,1123.4647,53.0,847.4647216796875,0.0,0.0,50,3
504,1112.0691,0,222.0,1112.0691,54.0,836.069091796875,0.0,0.0,50,4
505,1108.6665,0,222.0,1108.6665,67.0,819.6665649414062,0.0,0.0,50,5
506,1194.7809,0,223.0,1194.7809,61.0,910.7808837890625,0.0,0.0,50,6
507,1257.5825,0,220.0,1257.5825,111.0,924.5824584960938,0.0,2.0,50,7
508,1139.5298,0,223.0,1139.5298,51.0,865.5298461914062,0.0,0.0,50,8
509,1131.6614,0,223.0,1131.6614,55.0,853.6614379882812,0.0,0.0,50,9
510,994.17773,0,271.0,994.17773,61.0,661.177734375,0.0,1.0,51,0
511,1118.231,0,271.0,1118.231,73.0,660.2310180664062,0.0,114.0,51,1
512,1088.7742,0,271.0,1088.7742,76.0,646.774169921875,0.0,95.0,51,2
513,1160.678,0,269.0,1160.678,46.0,681.677978515625,0.0,164.0,51,3
514,1078.1548,0,270.0,1078.1548,63.0,655.1547241210938,0.0,90.0,51,4
515,1048.7274,0,269.0,1048.7274,81.0,646.7274169921875,0.0,52.0,51,5
516,1105.5029,0,269.0,1105.5029,68.0,714.5029296875,0.0,54.0,51,6
517,1227.1277,0,265.0,1227.1277,110.0,749.1277465820312,0.0,103.0,51,7
518,1255.7126,0,269.0,1255.7126,86.0,691.712646484375,0.0,209.0,51,8
519,1075.3655,0,272.0,1075.3655,72.0,665.365478515625,0.0,66.0,51,9
520,943.24854,0,216.0,943.24854,30.0,697.24853515625,0.0,0.0,52,0
521,969.61835,0,217.0,969.61835,35.0,717.6183471679688,0.0,0.0,52,1
522,962.4477,0,217.0,962.4477,34.0,711.4476928710938,0.0,0.0,52,2
523,924.0203,0,214.0,924.0203,23.0,687.0203247070312,0.0,0.0,52,3
524,980.0442,0,217.0,980.0442,39.0,724.044189453125,0.0,0.0,52,4
525,940.18677,0,218.0,940.18677,33.0,689.186767578125,0.0,0.0,52,5
526,987.8257,0,217.0,987.8257,28.0,742.82568359375,0.0,0.0,52,6
527,1024.3374,0,212.0,1024.3374,71.0,741.3374633789062,0.0,0.0,52,7
528,919.416,0,218.0,919.416,24.0,677.416015625,0.0,0.0,52,8
529,942.0995,0,216.0,942.0995,24.0,702.0994873046875,0.0,0.0,52,9
530,1083.0967,0,249.0,1083.0967,46.0,788.0966186523438,0.0,0.0,53,0
531,1063.571,0,250.0,1063.571,50.0,761.5709838867188,0.0,2.0,53,1
532,1039.0225,0,250.0,1039.0225,41.0,747.0224609375,0.0,1.0,53,2
533,1066.3623,0,246.0,1066.3623,47.0,773.3622436523438,0.0,0.0,53,3
534,1069.9958,0,250.0,1069.9958,50.0,764.9957885742188,0.0,5.0,53,4
535,1045.94,0,250.0,1045.94,43.0,751.93994140625,0.0,1.0,53,5
536,1064.8826,0,250.0,1064.8826,39.0,775.8826293945312,0.0,0.0,53,6
537,1177.953,0,247.0,1177.953,93.0,803.9530029296875,0.0,34.0,53,7
538,1054.3081,0,249.0,1054.3081,19.0,786.3081665039062,0.0,0.0,53,8
539,1029.8643,0,250.0,1029.8643,40.0,739.8642578125,0.0,0.0,53,9
540,1080.1956,0,217.0,1080.1956,53.0,810.195556640625,0.0,0.0,54,0
541,1036.1074,0,219.0,1036.1074,61.0,752.1073608398438,0.0,4.0,54,1
542,1045.1407,0,219.0,1045.1407,66.0,759.1407470703125,0.0,1.0,54,2
543,1066.4331,0,220.0,1066.4331,67.0,778.43310546875,0.0,1.0,54,3
544,1045.1407,0,219.0,1045.1407,66.0,759.1407470703125,0.0,1.0,54,4
545,1334.5828,0,220.0,1334.5828,124.0,764.5827026367188,0.0,226.0,54,5
546,1088.6416,0,217.0,1088.6416,66.0,801.6416625976562,0.0,4.0,54,6
547,1268.9875,0,218.0,1268.9875,139.0,868.9874877929688,0.0,43.0,54,7
548,1094.319,0,221.0,1094.319,74.0,774.3189697265625,0.0,25.0,54,8
549,1076.0831,0,222.0,1076.0831,68.0,781.0831298828125,0.0,5.0,54,9
550,1000.6796,0,225.0,1000.6796,48.0,727.6796264648438,0.0,0.0,55,0
551,992.0411,0,223.0,992.0411,43.0,726.0410766601562,0.0,0.0,55,1
552,970.70105,0,225.0,970.70105,46.0,699.7010498046875,0.0,0.0,55,2
553,1018.0615,0,225.0,1018.0615,59.0,734.0615234375,0.0,0.0,55,3
554,960.3499,0,222.0,960.3499,33.0,705.3499145507812,0.0,0.0,55,4
555,1044.6101,0,224.0,1044.6101,72.0,748.6101684570312,0.0,0.0,55,5
556,1022.56055,0,224.0,1022.56055,45.0,753.560546875,0.0,0.0,55,6
557,1080.7317,0,224.0,1080.7317,74.0,782.7317504882812,0.0,0.0,55,7
558,1018.68665,0,219.0,1018.68665,44.0,755.6866455078125,0.0,0.0,55,8
559,1017.57043,0,226.0,1017.57043,38.0,753.5704345703125,0.0,0.0,55,9
560,1242.0127,0,229.0,1242.0127,62.0,951.0126342773438,0.0,0.0,56,0
561,1226.4874,0,230.0,1226.4874,67.0,929.4874267578125,0.0,0.0,56,1
562,1224.9296,0,230.0,1224.9296,67.0,927.9295654296875,0.0,0.0,56,2
563,1213.1743,0,230.0,1213.1743,64.0,919.17431640625,0.0,0.0,56,3
564,1226.4874,0,230.0,1226.4874,67.0,929.4874267578125,0.0,0.0,56,4
565,1228.9243,0,230.0,1228.9243,81.0,917.92431640625,0.0,0.0,56,5
566,1233.7346,0,229.0,1233.7346,74.0,930.734619140625,0.0,0.0,56,6
567,1362.0354,0,226.0,1362.0354,122.0,1014.035400390625,0.0,0.0,56,7
568,1229.7336,0,230.0,1229.7336,66.0,933.7335815429688,0.0,0.0,56,8
569,1219.3625,0,229.0,1219.3625,68.0,922.362548828125,0.0,0.0,56,9
570,1052.8273,0,228.0,1052.8273,65.0,759.8272705078125,0.0,0.0,57,0
571,1082.9308,0,228.0,1082.9308,67.0,787.9307861328125,0.0,0.0,57,1
572,1074.0334,0,228.0,1074.0334,67.0,779.0333862304688,0.0,0.0,57,2
573,1074.0334,0,228.0,1074.0334,67.0,779.0333862304688,0.0,0.0,57,3
574,1074.0334,0,228.0,1074.0334,67.0,779.0333862304688,0.0,0.0,57,4
575,1076.3982,0,228.0,1076.3982,75.0,773.3982543945312,0.0,0.0,57,5
576,1082.304,0,226.0,1082.304,60.0,796.3040161132812,0.0,0.0,57,6
577,1200.5276,0,224.0,1200.5276,109.0,851.527587890625,0.0,16.0,57,7
578,1091.1951,0,226.0,1091.1951,71.0,794.1950073242188,0.0,0.0,57,8
579,1081.3604,0,226.0,1081.3604,68.0,787.3603515625,0.0,0.0,57,9
580,1133.1191,0,237.0,1133.1191,57.0,839.1190795898438,0.0,0.0,58,0
581,1121.3553,0,237.0,1121.3553,59.0,825.3553466796875,0.0,0.0,58,1
582,1107.2266,0,237.0,1107.2266,61.0,809.2265014648438,0.0,0.0,58,2
583,1115.3364,0,237.0,1115.3364,62.0,816.3363647460938,0.0,0.0,58,3
584,1107.2266,0,237.0,1107.2266,61.0,809.2265014648438,0.0,0.0,58,4
585,1306.9032,0,225.0,1306.9032,152.0,929.9031982421875,0.0,0.0,58,5
586,1118.4371,0,236.0,1118.4371,49.0,833.4371337890625,0.0,0.0,58,6
587,1276.5073,0,233.0,1276.5073,127.0,864.5073852539062,0.0,52.0,58,7
588,1159.8684,0,237.0,1159.8684,53.0,869.8684692382812,0.0,0.0,58,8
589,1148.9442,0,237.0,1148.9442,65.0,846.9442138671875,0.0,0.0,58,9
590,1123.5188,0,225.0,1123.5188,58.0,840.5188598632812,0.0,0.0,59,0
591,1141.9413,0,224.0,1141.9413,74.0,843.9412841796875,0.0,0.0,59,1
592,1112.2539,0,228.0,1112.2539,67.0,817.25390625,0.0,0.0,59,2
593,1084.7538,0,227.0,1084.7538,48.0,809.7537841796875,0.0,0.0,59,3
594,1112.2562,0,227.0,1112.2562,62.0,823.2562255859375,0.0,0.0,59,4
595,1209.5718,0,226.0,1209.5718,112.0,797.57177734375,0.0,74.0,59,5
596,1161.1189,0,227.0,1161.1189,61.0,873.1189575195312,0.0,0.0,59,6
597,1189.3715,0,228.0,1189.3715,103.0,858.3714599609375,0.0,0.0,59,7
598,1138.259,0,227.0,1138.259,70.0,841.259033203125,0.0,0.0,59,8
599,1145.0105,0,229.0,1145.0105,71.0,845.010498046875,0.0,0.0,59,9
600,1030.9329,0,225.0,1030.9329,85.0,711.9329223632812,0.0,9.0,60,0
601,1159.1033,0,228.0,1159.1033,103.0,669.1033325195312,0.0,159.0,60,1
602,1192.633,0,227.0,1192.633,108.0,680.6329956054688,0.0,177.0,60,2
603,1036.9993,0,226.0,1036.9993,79.0,693.9992065429688,0.0,38.0,60,3
604,1151.6001,0,227.0,1151.6001,98.0,649.60009765625,0.0,177.0,60,4
605,1080.2836,0,220.0,1080.2836,96.0,755.2835693359375,0.0,9.0,60,5
606,1108.4758,0,228.0,1108.4758,95.0,739.475830078125,0.0,46.0,60,6
607,1326.5618,0,221.0,1326.5618,126.0,745.561767578125,0.0,234.0,60,7
608,1062.3892,0,226.0,1062.3892,92.0,722.38916015625,0.0,22.0,60,8
609,1148.0139,0,228.0,1148.0139,97.0,664.0139770507812,0.0,159.0,60,9
610,1009.8827,0,280.0,1009.8827,17.0,712.8826904296875,0.0,0.0,61,0
611,1016.35583,0,279.0,1016.35583,16.0,721.3558349609375,0.0,0.0,61,1
612,990.228,0,280.0,990.228,9.0,701.22802734375,0.0,0.0,61,2
613,993.02985,0,280.0,993.02985,9.0,704.0298461914062,0.0,0.0,61,3
614,990.228,0,280.0,990.228,9.0,701.22802734375,0.0,0.0,61,4
615,996.5486,0,280.0,996.5486,14.0,702.548583984375,0.0,0.0,61,5
616,991.371,0,280.0,991.371,7.0,704.3709716796875,0.0,0.0,61,6
617,1123.5348,0,284.0,1123.5348,45.0,794.5347900390625,0.0,0.0,61,7
618,1052.5804,0,279.0,1052.5804,10.0,763.5804443359375,0.0,0.0,61,8
619,1000.59015,0,279.0,1000.59015,9.0,712.5901489257812,0.0,0.0,61,9
620,958.2693,0,193.0,958.2693,29.0,736.269287109375,0.0,0.0,62,0
621,942.9648,0,194.0,942.9648,26.0,722.9647827148438,0.0,0.0,62,1
622,966.9142,0,194.0,966.9142,31.0,741.9141845703125,0.0,0.0,62,2
623,938.0926,0,193.0,938.0926,29.0,716.0925903320312,0.0,0.0,62,3
624,966.9142,0,194.0,966.9142,31.0,741.9141845703125,0.0,0.0,62,4
625,915.63904,0,192.0,915.63904,28.0,695.6390380859375,0.0,0.0,62,5
626,971.90106,0,194.0,971.90106,20.0,757.9010620117188,0.0,0.0,62,6
627,1009.03595,0,195.0,1009.03595,70.0,744.0359497070312,0.0,0.0,62,7
628,960.9666,0,194.0,960.9666,29.0,737.9666137695312,0.0,0.0,62,8
629,1001.40576,0,195.0,1001.40576,29.0,777.40576171875,0.0,0.0,62,9
630,1041.9697,0,208.0,1041.9697,54.0,779.9697875976562,0.0,0.0,63,0
631,1017.8719,0,211.0,1017.8719,60.0,746.8718872070312,0.0,0.0,63,1
632,1012.5683,0,211.0,1012.5683,70.0,731.5682983398438,0.0,0.0,63,2
633,993.7751,0,211.0,993.7751,64.0,718.7750854492188,0.0,0.0,63,3
634,1017.8719,0,211.0,1017.8719,60.0,746.8718872070312,0.0,0.0,63,4
635,1084.3374,0,210.0,1084.3374,88.0,735.3374633789062,0.0,51.0,63,5
636,1050.3435,0,210.0,1050.3435,56.0,784.3434448242188,0.0,0.0,63,6
637,1269.2266,0,208.0,1269.2266,115.0,816.2265625,0.0,130.0,63,7
638,1034.4026,0,211.0,1034.4026,68.0,751.4026489257812,0.0,4.0,63,8
639,1088.0459,0,211.0,1088.0459,89.0,788.0459594726562,0.0,0.0,63,9
640,996.1679,0,254.0,996.1679,54.0,688.1679077148438,0.0,0.0,64,0
641,971.9214,0,256.0,971.9214,42.0,673.92138671875,0.0,0.0,64,1
642,975.49084,0,254.0,975.49084,47.0,674.4908447265625,0.0,0.0,64,2
